#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,i,j,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2025
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,487,En materia educativa,48727,Programa de Retención y Retorno de Talento,G/541B/48727,FPA0090011,P.O. FSE PLUS 2021-2027,OOAA/0000001719,CONTRATACIÓN DE DOCTORES 2022-2024,155000
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,487,En materia educativa,48727,Programa de Retención y Retorno de Talento,G/541B/48727,FPA0090011,P.O. FSE PLUS 2021-2027,OOAA/0000001898,CONTRATACIÓN DE DOCTORES 2025-2027,412000
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,623,Mobiliario y enseres,62300,Mobiliario y enseres,G/541B/62300,,,OOAA/0000001720,INVERSIONES AGENCIA DE INVESTIGACIÓN,2000
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,624,Equipos para procesos de información,62400,Equip procesos informa,G/541B/62400,,,OOAA/0000001720,INVERSIONES AGENCIA DE INVESTIGACIÓN,2000
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,71,A ORGANISMOS AUTÓNOMOS DE LA JUNTA,710,A organismos autónomos de la Junta,71000,A organismos autónomos de la Junta,G/541B/71000,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001716,PROYEC INVEST CIENTI Y TRANSF. TEC 22-25,53210
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,71,A ORGANISMOS AUTÓNOMOS DE LA JUNTA,710,A organismos autónomos de la Junta,71000,A organismos autónomos de la Junta,G/541B/71000,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001773,PROYEC INVEST CIENTI Y TRANSF. TEC 23-26,69550
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,71,A ORGANISMOS AUTÓNOMOS DE LA JUNTA,710,A organismos autónomos de la Junta,71000,A organismos autónomos de la Junta,G/541B/71000,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001899,PROYEC INVEST CIENTI Y TRANSF. TEC 25-29,14760
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,72,A ENTIDADES PÚBLICAS DE LA JUNTA,722,A Universidades públicas,72201,UCLM. Gastos en Investigación y Desarrollo,G/541B/72201,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001716,PROYEC INVEST CIENTI Y TRANSF. TEC 22-25,740170
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,72,A ENTIDADES PÚBLICAS DE LA JUNTA,722,A Universidades públicas,72201,UCLM. Gastos en Investigación y Desarrollo,G/541B/72201,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001773,PROYEC INVEST CIENTI Y TRANSF. TEC 23-26,2731470
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,72,A ENTIDADES PÚBLICAS DE LA JUNTA,722,A Universidades públicas,72201,UCLM. Gastos en Investigación y Desarrollo,G/541B/72201,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001899,PROYEC INVEST CIENTI Y TRANSF. TEC 25-29,575640
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,72,A ENTIDADES PÚBLICAS DE LA JUNTA,722,A Universidades públicas,72207,Campus Guadalajara. UAH. Gastos en I+D,G/541B/72207,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001716,PROYEC INVEST CIENTI Y TRANSF. TEC 22-25,99070
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,72,A ENTIDADES PÚBLICAS DE LA JUNTA,722,A Universidades públicas,72207,Campus Guadalajara. UAH. Gastos en I+D,G/541B/72207,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001773,PROYEC INVEST CIENTI Y TRANSF. TEC 23-26,359170
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,72,A ENTIDADES PÚBLICAS DE LA JUNTA,722,A Universidades públicas,72207,Campus Guadalajara. UAH. Gastos en I+D,G/541B/72207,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001899,PROYEC INVEST CIENTI Y TRANSF. TEC 25-29,59040
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,73,"A LA A.E., OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",730,"A la AA.EE., OO.AA, empresas púb y otros entes púb",73000,"A la AA.EE., OO.AA, empresas púb y otros entes púb",G/541B/73000,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001716,PROYEC INVEST CIENTI Y TRANSF. TEC 22-25,23370
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,73,"A LA A.E., OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",730,"A la AA.EE., OO.AA, empresas púb y otros entes púb",73000,"A la AA.EE., OO.AA, empresas púb y otros entes púb",G/541B/73000,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001773,PROYEC INVEST CIENTI Y TRANSF. TEC 23-26,113020
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,73,"A LA A.E., OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",730,"A la AA.EE., OO.AA, empresas púb y otros entes púb",73000,"A la AA.EE., OO.AA, empresas púb y otros entes púb",G/541B/73000,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001899,PROYEC INVEST CIENTI Y TRANSF. TEC 25-29,14760
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76000,A corporaciones locales,G/541B/76000,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001716,PROYEC INVEST CIENTI Y TRANSF. TEC 22-25,8890
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76000,A corporaciones locales,G/541B/76000,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001899,PROYEC INVEST CIENTI Y TRANSF. TEC 25-29,14760
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,78,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,780,A familias e instituciones sin fin de lucro,78000,A familias e instituciones sin fin de lucro,G/541B/78000,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001716,PROYEC INVEST CIENTI Y TRANSF. TEC 22-25,12000
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,78,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,780,A familias e instituciones sin fin de lucro,78000,A familias e instituciones sin fin de lucro,G/541B/78000,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001773,PROYEC INVEST CIENTI Y TRANSF. TEC 23-26,226810
76,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,7601,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,76010000,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE C-LM,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,541B,"INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO TECNOLÓGICO",7,TRANSFERENCIAS DE CAPITAL,78,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,780,A familias e instituciones sin fin de lucro,78000,A familias e instituciones sin fin de lucro,G/541B/78000,FPA0090010,P.O. FEDER 2021-2027,OOAA/0000001899,PROYEC INVEST CIENTI Y TRANSF. TEC 25-29,59040
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/521B/10000,,,,,79250
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/521B/12000,,,,,108000
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/521B/12003,,,,,10280
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/521B/12008,,,,,50230
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/521B/12100,,,,,81200
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/521B/12101,,,,,193940
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/521B/16000,,,,,188550
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22109,Otros suministros,G/521B/22109,,,,,1000
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22601,Atenciones protocolarias y representativas,G/521B/22601,,,,,50000
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22602,Divulgación y campañas institucionales,G/521B/22602,,,,,60000
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/521B/22606,,,,,35000
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22609,Otros,G/521B/22609,,,,,5000
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22615,Otras actuaciones de divulgación y promoción insti,G/521B/22615,,,,,15000
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7701,DIRECCIÓN GERENCIA,77010000,DIRECCIÓN GERENCIA DE LA AGENCIA DE TRANSFORM DIG,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/521B/22706,,,,,166640
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7703,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,77030000,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/521B/10000,,,,,74300
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7703,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,77030000,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/521B/12000,,,,,1405970
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7703,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,77030000,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/521B/12001,,,,,2010140
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7703,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,77030000,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/521B/12002,,,,,1091010
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7703,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,77030000,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12007,Funcionarios interinos para programas temporales,G/521B/12007,,,,,784130
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7703,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,77030000,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/521B/12008,,,,,1364450
77,AGENCIA DE TRANSFORMACIÓN DIGITAL DE C-LM,7703,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,77030000,DG DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,,,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMACIÓN,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/521B/12100,,,,,2532890
