#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto total - 2014
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",215,Mobiliario y enseres,21500,Mobiliario y enseres,G/751B/21500,,,,,5000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",216,Equipos para procesos de información,21600,Equipos para procesos de información,G/751B/21600,,,,,10000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22000,Ordinario no inventariable,G/751B/22000,,,,,3000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22001,"Prensa, revistas, libros y otras publicaciones",G/751B/22001,,,,,3500.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22002,Material informático no inventariable,G/751B/22002,,,,,2000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22109,Otros suministros,G/751B/22109,,,,,1500.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",222,Comunicaciones,22200,Telefónicas,G/751B/22200,,,,,35000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",222,Comunicaciones,22201,Postales,G/751B/22201,,,,,8000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",223,Transportes,22300,Transportes,G/751B/22300,,,,,8600.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",223,Transportes,22300,Transportes,G/751B/22300,FPA0090000,P.O. FEDER 2007-2013,,,1400.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",224,Primas de seguros,22408,Otro inmovilizado,G/751B/22408,,,,,2000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22602,Divulgación y campañas institucionales,G/751B/22602,,,,,74640.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/751B/22606,,,,,12000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22608,Gastos de edición y distribución,G/751B/22608,,,,,2000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22616,"Reuniones, conferencias y cursos con facturación",G/751B/22616,,,,,345550.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22616,"Reuniones, conferencias y cursos con facturación",G/751B/22616,FPA0090000,P.O. FEDER 2007-2013,,,70810.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22650,Cuotas de asociación,G/751B/22650,,,,,5000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22700,Limpieza y aseo,G/751B/22700,,,,,15000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22703,Postales,G/751B/22703,,,,,5000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/751B/22706,,,,,609800.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/751B/22706,FPA0090000,P.O. FEDER 2007-2013,,,40200.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22709,Otros,G/751B/22709,,,,,2000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22782,Servicios de carácter informático,G/751B/22782,,,,,35000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23001,A personal laboral,G/751B/23001,,,,,25000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23011,A personal laboral con facturación,G/751B/23011,,,,,45000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,475,En materia de promoción de sectores productivos,47573,Organización de actividades feriales,G/751B/47573,,,OOAA/0000000721,AYUDAS BOLSAS DE VIAJE A EMPRESAS,1394500.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48005,A la Confederación de Empresarios de CLM,G/751B/48005,,,OOAA/0000000087,CONVENIO CECAM,24000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48005,A la Confederación de Empresarios de CLM,G/751B/48005,FPA0090000,P.O. FEDER 2007-2013,OOAA/0000000087,CONVENIO CECAM,6000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48008,Consejo Regional de Cámaras de Comercio,G/751B/48008,,,OOAA/0000000086,CONVENIO CÁMARAS PROMOCIÓN-EXPORTACIONES,24000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48008,Consejo Regional de Cámaras de Comercio,G/751B/48008,FPA0090000,P.O. FEDER 2007-2013,OOAA/0000000086,CONVENIO CÁMARAS PROMOCIÓN-EXPORTACIONES,6000.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,605,Mobiliario y enseres,60500,Mobiliario y enseres,G/751B/60500,,,OOAA/5500000002,INFRAESTRUCTURA ADMINISTRATIVA,1500.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovilizado inmaterial,G/751B/60909,,,OOAA/0000000837,FERIA BIOFACH,16800.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovilizado inmaterial,G/751B/60909,,,OOAA/0000000894,FERIA FERMACAM,6480.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovilizado inmaterial,G/751B/60909,,,OOAA/0000000830,FERIA FRUIT ATTRACTION,15360.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovilizado inmaterial,G/751B/60909,,,OOAA/0000000836,FERIA FRUITLOGÍSTICA,5760.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovilizado inmaterial,G/751B/60909,,,OOAA/0000000841,FERIA SALON INTERNACIONAL GOURMET,27720.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovilizado inmaterial,G/751B/60909,FPA0090000,P.O. FEDER 2007-2013,OOAA/0000000837,FERIA BIOFACH,4200.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovilizado inmaterial,G/751B/60909,FPA0090000,P.O. FEDER 2007-2013,OOAA/0000000894,FERIA FERMACAM,1620.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovilizado inmaterial,G/751B/60909,FPA0090000,P.O. FEDER 2007-2013,OOAA/0000000830,FERIA FRUIT ATTRACTION,3840.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovilizado inmaterial,G/751B/60909,FPA0090000,P.O. FEDER 2007-2013,OOAA/0000000836,FERIA FRUITLOGÍSTICA,1440.0
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,55010000,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,75,TURISMO Y COMERCIO,751B,PROMOCIÓN EXTERIOR,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovilizado inmaterial,G/751B/60909,FPA0090000,P.O. FEDER 2007-2013,OOAA/0000000841,FERIA SALON INTERNACIONAL GOURMET,6930.0
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,56010000,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,44,MEDIO AMBIENTE Y BIENESTAR COMUNITARIO,441B,COORDINACIÓN HIDROLÓGICA,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/441B/10000,,,,,59010.0
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,56010000,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,44,MEDIO AMBIENTE Y BIENESTAR COMUNITARIO,441B,COORDINACIÓN HIDROLÓGICA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/441B/12000,,,,,73390.0
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,56010000,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,44,MEDIO AMBIENTE Y BIENESTAR COMUNITARIO,441B,COORDINACIÓN HIDROLÓGICA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/441B/12002,,,,,9890.0
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,56010000,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,44,MEDIO AMBIENTE Y BIENESTAR COMUNITARIO,441B,COORDINACIÓN HIDROLÓGICA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/441B/12003,,,,,33520.0
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,56010000,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,44,MEDIO AMBIENTE Y BIENESTAR COMUNITARIO,441B,COORDINACIÓN HIDROLÓGICA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/441B/12008,,,,,24410.0
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,56010000,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,44,MEDIO AMBIENTE Y BIENESTAR COMUNITARIO,441B,COORDINACIÓN HIDROLÓGICA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/441B/12100,,,,,69100.0
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,56010000,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,44,MEDIO AMBIENTE Y BIENESTAR COMUNITARIO,441B,COORDINACIÓN HIDROLÓGICA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/441B/12101,,,,,114540.0
