#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto fondos totales  2013
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,15,INCENTIVOS AL RENDIMIENTO,152,Incentivos al rendimiento personal de inst. sanita,15210,Productividad Tipo II,G/412D/15210,,,,,4308070.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,15,INCENTIVOS AL RENDIMIENTO,152,Incentivos al rendimiento personal de inst. sanita,15220,Productividad Tipo III,G/412D/15220,,,,,28676220.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,15,INCENTIVOS AL RENDIMIENTO,152,Incentivos al rendimiento personal de inst. sanita,15290,Otros incentivos al rendimiento,G/412D/15290,,,,,2746730.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/412D/16000,,,,,205905120.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16001,Otras,G/412D/16001,,,,,20242770.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",168,Gastos y prestaciones sociales personal inst sanit,16890,Otros,G/412D/16890,,,,,1350000.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,180,"Retrib básicas funcionario, estatutario y no labor",18000,Sueldos Grupo A1 y A (excepto pers. cupo y evis),G/412D/18000,,,,,69747890.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,180,"Retrib básicas funcionario, estatutario y no labor",18001,Sueldos del Grupo A1 y Grupo A. Personal de cupo,G/412D/18001,,,,,754130.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,180,"Retrib básicas funcionario, estatutario y no labor",18010,Sueldos Grupo A2 y B (excepto personal de cupo),G/412D/18010,,,,,81470310.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,180,"Retrib básicas funcionario, estatutario y no labor",18011,Sueldos del Grupo A2 y Grupo B. Personal de cupo,G/412D/18011,,,,,663400.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,180,"Retrib básicas funcionario, estatutario y no labor",18020,Sueldos del Grupo C1 y Grupo C,G/412D/18020,,,,,10944830.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,180,"Retrib básicas funcionario, estatutario y no labor",18030,Sueldos del Grupo C2 y Grupo D,G/412D/18030,,,,,43328130.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,180,"Retrib básicas funcionario, estatutario y no labor",18040,Sueldos personal agrupaciones profesiona y Grupo E,G/412D/18040,,,,,15022530.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,180,"Retrib básicas funcionario, estatutario y no labor",18050,Antigüedad,G/412D/18050,,,,,48321130.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18100,Complemento de destino,G/412D/18100,,,,,122773660.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18110,Complemento específico. Personal no sanitario,G/412D/18110,,,,,14070410.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18111,Complemento específico. Personal facultativo,G/412D/18111,,,,,49609500.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18112,Complemento específico. Pers sanitario no facultat,G/412D/18112,,,,,30794750.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18113,Comp específico por turnicidad pers sanit no facul,G/412D/18113,,,,,3743500.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18114,Comp específico por turnicidad pers no sanitario,G/412D/18114,,,,,776050.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18130,Comp atención continuada Personal sanitario facult,G/412D/18130,,,,,72061940.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18131,Comp atención continuada Personal sanitario no fac,G/412D/18131,,,,,43004190.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18132,Comp atención continuada Personal no sanitario,G/412D/18132,,,,,7611560.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18141,Complementos transitorios abasorbibles,G/412D/18141,,,,,266940.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18142,Retribuciones complementarias de cupo,G/412D/18142,,,,,356480.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18143,Complemento de carrera,G/412D/18143,,,,,75984530.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18148,Complemento por Incapacidad Temporal,G/412D/18148,,,,,865630.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,181,"Retribu comple pers funcionario, estat y no labora",18149,Otros complementos,G/412D/18149,,,,,1660.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18500,Sueldos del Grupo A1 y Grupo A. Sustituciones,G/412D/18500,,,,,3005990.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18501,Sueldos Grupo A1 y A.Personal Estatutario Eventual,G/412D/18501,,,,,1142580.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18510,Sueldos del Grupo A2 y Grupo B. Sustituciones,G/412D/18510,,,,,5898050.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18511,Sueldos Grupo A2 y B.Personal Estatutario Eventual,G/412D/18511,,,,,2475060.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18520,Sueldos del Grupo C1 y Grupo C. Sustituciones,G/412D/18520,,,,,757140.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18521,Sueldos Grupo C1 y C.Personal Estatutario Eventual,G/412D/18521,,,,,399040.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18530,Sueldos del Grupo C2 y Grupo D. Sustituciones,G/412D/18530,,,,,2882380.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18531,Sueldos Grupo C2 y D.Personal Estatutario Eventual,G/412D/18531,,,,,1405530.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18540,Sueldo pers agrup profesion y Grupo E. Sustitucion,G/412D/18540,,,,,831290.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18541,Sueldo pers agrup profesion y Grupo E. Estatutario,G/412D/18541,,,,,311450.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18548,Complemento por Incapacidad Temporal,G/412D/18548,,,,,17310.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18560,Retribuciones complementarias. Sustituciones,G/412D/18560,,,,,19215270.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,185,Retribuciones de otro personal estatutario tempora,18561,Retrib.complementar. Personal Estatutario eventual,G/412D/18561,,,,,9329750.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,186,Personal laboral fijo de Instituciones Sanitarias,18600,Retribuciones Básicas y otras remuneraciones,G/412D/18600,,,,,403460.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,187,Personal laboral eventual,18700,Retribuciones básicas y otras remuneraciones,G/412D/18700,,,,,7430970.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,187,Personal laboral eventual,18748,Complemento por Incapacidad Temporal,G/412D/18748,,,,,980.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,1,GASTOS DE PERSONAL,18,PERSONAL DE INSTITUCIONES SANITARIAS,188,Personal contratado de investigación,18800,Personal contratado de investigación,G/412D/18800,,,,,407730.0
61,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,6103,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,61030000,DIRECCIÓN GENERAL DE ATENCIÓN SANITARIA Y CALIDAD,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,412D,ATENCIÓN INTEGRADA DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,202,Edificios y otras construcciones,20200,Edificios y otras construcciones,G/412D/20200,,,,,915110.0
