#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2020
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12102,Otros complementos,G/413B/12102,,,,,71240
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12109,Sustituciones,G/413B/12109,,,,,801020
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13002,Sueldos del grupo III,G/413B/13002,,,,,603760
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/413B/13003,,,,,18780
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/413B/13008,,,,,111550
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13009,Sustituciones. Retribuciones básicas,G/413B/13009,,,,,0
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/413B/13101,,,,,76850
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13102,Otros complementos,G/413B/13102,,,,,0
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13109,Sustituciones. Retribuciones complementarias,G/413B/13109,,,,,0
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,15,INCENTIVOS AL RENDIMIENTO,151,Gratificaciones,15100,Gratificaciones,G/413B/15100,,,,,326150
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/413B/16000,,,,,4654710
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,202,Edificios y otras construcciones,20200,Edificios y otras construcciones,G/413B/20200,,,,,18000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,209,Cánones,20900,Cánones,G/413B/20900,,,,,790
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",212,Edificios y otras construcciones,21200,Edificios y otras construcciones,G/413B/21200,,,,,13000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",213,"Maquinaria, instalaciones y utillaje",21300,"Maquinaria, instalaciones y utillaje",G/413B/21300,,,,,93000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",214,Elementos de transporte,21400,Elementos de transporte,G/413B/21400,,,,,90000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",215,Mobiliario y enseres,21500,Mobiliario y enseres,G/413B/21500,,,,,3470
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",216,Equipos para procesos de información,21600,Equipos para procesos de información,G/413B/21600,,,,,3760
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22000,Ordinario no inventariable,G/413B/22000,,,,,66910
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22001,"Prensa, revistas, libros y otras publicaciones",G/413B/22001,,,,,1000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22002,Material informático no inventariable,G/413B/22002,,,,,3000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22100,Energía eléctrica,G/413B/22100,,,,,3500
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22102,Gas,G/413B/22102,,,,,9000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22103,Combustible,G/413B/22103,,,,,1830
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22109,Otros suministros,G/413B/22109,,,,,10170
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22141,Vestuario,G/413B/22141,,,,,5160
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22161,Material del laboratorio,G/413B/22161,,,,,800000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22164,Otro material sanitario,G/413B/22164,,,,,1000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",223,Transportes,22300,Transportes,G/413B/22300,,,,,10000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",225,Tributos,22500,Locales,G/413B/22500,,,,,500
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",225,Tributos,22502,Estatales,G/413B/22502,,,,,2000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22700,Limpieza y aseo,G/413B/22700,,,,,14640
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22701,Seguridad,G/413B/22701,,,,,1260
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/413B/22706,,,,,675000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22709,Otros,G/413B/22709,,,,,2000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22720,Actividades científicas y generales,G/413B/22720,,,,,3000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/413B/23000,,,,,43000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,233,Otras indemnizaciones,23300,A personal funcionario y no laboral,G/413B/23300,,,,,25000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,462,En materia sanitaria,46211,Mantenimiento de servicios sanitarios,G/413B/46211,,,JCCM/0000009689,SERV. VETERINARIOS DE MOLINA DE ARAGÓN,5000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,462,En materia sanitaria,46211,Mantenimiento de servicios sanitarios,G/413B/46211,,,JCCM/0000021516,SERV.OF.SALUD PUBLIC. AY. AZUQUECA HEN,0
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,462,En materia sanitaria,46211,Mantenimiento de servicios sanitarios,G/413B/46211,,,JCCM/0000021517,SERV.OF.SALUD PUBLIC. AY. BELMONTE,4500
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,462,En materia sanitaria,46211,Mantenimiento de servicios sanitarios,G/413B/46211,,,JCCM/0000021511,SERV.OF.SALUD PUBLIC. AY. COGOLLUDO,3580
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,462,En materia sanitaria,46211,Mantenimiento de servicios sanitarios,G/413B/46211,,,JCCM/0000021514,SERV.OF.SALUD PUBLIC. AY. HORCHE,8400
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,462,En materia sanitaria,46211,Mantenimiento de servicios sanitarios,G/413B/46211,,,JCCM/0000021512,SERV.OF.SALUD PUBLIC. AY. PASTRANA,2700
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,462,En materia sanitaria,46211,Mantenimiento de servicios sanitarios,G/413B/46211,,,JCCM/0000021518,SERV.OF.SALUD PUBLIC. AY. PRIEGO,4500
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,462,En materia sanitaria,46211,Mantenimiento de servicios sanitarios,G/413B/46211,,,JCCM/0000021513,SERV.OF.SALUD PUBLIC. AY. SIGÜENZA,5600
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,462,En materia sanitaria,46211,Mantenimiento de servicios sanitarios,G/413B/46211,,,JCCM/0000021515,SERV.OF.SALUD PUBLIC. AY.ELCHE SIERRA,4000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,631,"Maquinaria, instalaciones y utillaje",63100,Maquinaria. Activable e inventariable,G/413B/63100,,,JCCM/0000000352,INVERSIONES DE LABORATORIO,0
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,631,"Maquinaria, instalaciones y utillaje",63110,Maquinaria. No activable e inventariable,G/413B/63110,,,JCCM/0000000352,INVERSIONES DE LABORATORIO,30000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,41,SANIDAD,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,632,Elementos de transporte,63200,Elementos de transporte,G/413B/63200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021747,INVERSIÓN Y REPOSC DISTRITOS SALUD FEDER,0
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,54,"INVESTIGACIÓN CIENTÍFICA, TÉCNICA Y APLICADA",541E,INVESTIGACIÓN SANITARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/541E/12000,,,,,16010
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,54,"INVESTIGACIÓN CIENTÍFICA, TÉCNICA Y APLICADA",541E,INVESTIGACIÓN SANITARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/541E/12001,,,,,0
